image_uid,file_name,relative_path,cluster_id,cluster_type,similarity_score,is_representative,clustered_at
59f392936b5f442b98d0a4683349da7b,A1c251_13a.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_13a.jpg,41,clip_embedding,93.05,False,2026-08-20T19:43:22+00:00
5017a3988fa54bd9be6666fb07086f5b,A1c251_6b.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_6b.jpg,41,clip_embedding,92.61,False,2026-08-20T19:43:22+00:00
16e6b0f471944563899d284bc988ad1d,A1c251_8.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_8.jpg,41,clip_embedding,90.38,False,2026-08-20T19:43:22+00:00
c9cbaf070e654dcfab4eeff2cb328b6b,A1c252_1.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_1.jpg,41,clip_embedding,86.74,False,2026-08-20T19:43:22+00:00
da6d502712644598a7ce1020a2247906,A1c252_11.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_11.jpg,41,clip_embedding,90.51,False,2026-08-20T19:43:22+00:00
a8a0b2b51fac47ff9814448c5614e840,A1c252_13.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_13.jpg,41,clip_embedding,90.71,False,2026-08-20T19:43:22+00:00
ba15fa5f928149ca96d2e8121efd95b2,A1c252_7.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_7.jpg,41,clip_embedding,90.97,False,2026-08-20T19:43:22+00:00
bb11d82271a24b028c55d9e8e604925b,A1c251_12&13.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_12&13.jpg,42,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
72b830d2cfe54757a242f6274cacfbf1,A1c251_3.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_3.jpg,42,clip_embedding,94.05,False,2026-08-20T19:43:22+00:00
b7777bfa315f4b818fc3dfbb3e3920b3,A1c251_6c.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_6c.jpg,42,clip_embedding,96.83,False,2026-08-20T19:43:22+00:00
9b7dec60840d4e0499077e50e571d6b1,A1c251_7.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c251_7.jpg,42,clip_embedding,93.53,False,2026-08-20T19:43:22+00:00
65443e960c56416a99558308aa2a0972,A1c252_10.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_10.jpg,42,clip_embedding,88.99,False,2026-08-20T19:43:22+00:00
6d29d914ae3448d2a3a1c3691d300684,A1c252_11a.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_11a.jpg,42,clip_embedding,91.31,False,2026-08-20T19:43:22+00:00
d1e8c275a0d947a38135b21c25579da5,A1c252_123456.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_123456.jpg,42,clip_embedding,82.84,False,2026-08-20T19:43:22+00:00
52bc0fbeecb2405484557b65b3d2cd47,A1c252_789.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1c252_789.jpg,42,clip_embedding,88.53,False,2026-08-20T19:43:22+00:00
1e454d27d4ab48b88ee3f7285ae3c8cd,A1d21.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1d21.jpg,43,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
252fb37e915c4f2cbdae8f014da0719b,A1e50&d21.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1e50&d21.jpg,43,clip_embedding,92.43,False,2026-08-20T19:43:22+00:00
9a7d17a5ae8f4a5ab2a9040475756e4b,A1d22d.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1d22d.jpg,44,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
c83ec3b2196f46d296e23fe956fe8cab,A1d22e.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1d22e.jpg,44,clip_embedding,92.12,False,2026-08-20T19:43:22+00:00
64200855cc074812b49703d1f6a1388e,A1e25a.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1e25a.jpg,45,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
dc966426457241ecb3645dec50687423,A1e41y.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1e41y.jpg,45,clip_embedding,92.09,False,2026-08-20T19:43:22+00:00
a215a0624b7042cdb18149d2f3e4f7f3,A1e41z.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1e41z.jpg,45,clip_embedding,89.21,False,2026-08-20T19:43:22+00:00
0d79f985007b464a88e69eff6687167a,A1e34.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1e34.jpg,46,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
f1265c5705a74a5e8832d5d7ebc6652b,A1e34a.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1e34a.jpg,46,clip_embedding,93.23,False,2026-08-20T19:43:22+00:00
d8696cab90384f5ebee40d37dcf7b14d,A1e41t.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1e41t.jpg,47,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
bbb190db0de34036af935e168ffe2e72,A1e41u.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1e41u.jpg,47,clip_embedding,93.34,False,2026-08-20T19:43:22+00:00
cd6c94c541f14f49bc30557ee699a804,A1f17.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1f17.jpg,48,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
c554f2007fba4c92a582a5a3dc590301,A1f17_2a.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1f17_2a.jpg,48,clip_embedding,92.68,False,2026-08-20T19:43:22+00:00
85119119c7614c029f5763e44799b425,A1f17_2b.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1f17_2b.jpg,48,clip_embedding,90.99,False,2026-08-20T19:43:22+00:00
b88fb6ffaa5d4e7d9d5b4c05e25a6f78,A1f17a.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1f17a.jpg,48,clip_embedding,93.51,False,2026-08-20T19:43:22+00:00
eb6997de9cfb469bb3bffc0a87904400,A1f22a.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1f22a.jpg,49,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
fe4f1ea49526454abf75e857222b9a3b,A1f22b.jpg,UK Antarctic Heritage Trust Data/Condition_Artefacts/Artefacts_A_Var_Copyrright_L_Ling/A1f22b.jpg,49,clip_embedding,93.08,False,2026-08-20T19:43:22+00:00
8c4d6cd5a04b45f5a0e1385298b0a505,RRS JB unloading at Stonington.jpg,"UK Antarctic Heritage Trust Data/Hist_E_Var_Copyright_NeilMarsden/Marsden, Neil/Marsden, Neil/RRS JB unloading at Stonington.jpg",50,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
219cac185ed64ac4a002288fd5464c36,RRS JB wedged into Back Bay ice.jpg,"UK Antarctic Heritage Trust Data/Hist_E_Var_Copyright_NeilMarsden/Marsden, Neil/Marsden, Neil/RRS JB wedged into Back Bay ice.jpg",50,clip_embedding,95.2,False,2026-08-20T19:43:22+00:00
44f0825c27aa45f0a71f6d8b6e07a615,DSC_7114.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7114.JPG,51,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
663c4858f134424bba829a772437d0a0,DSC_7115.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7115.JPG,51,clip_embedding,95.89,False,2026-08-20T19:43:22+00:00
8440208b018440c0a5d6948c1fd008f1,DSC_7118.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7118.JPG,51,clip_embedding,96.19,False,2026-08-20T19:43:22+00:00
e33309c60b514bb592a08c9119208eb7,DSC_7119.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7119.JPG,51,clip_embedding,94.18,False,2026-08-20T19:43:22+00:00
1e1f71e4743a458ebc30561bce4be61d,DSC_7120.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7120.JPG,51,clip_embedding,93.85,False,2026-08-20T19:43:22+00:00
51860805a78142fab0a6ac13b1aba4b1,DSC_7121.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7121.JPG,51,clip_embedding,91.9,False,2026-08-20T19:43:22+00:00
cbf0b30272c443cd8b2899ad31932db1,DSC_7122.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7122.JPG,51,clip_embedding,90.18,False,2026-08-20T19:43:22+00:00
4863e3d3d4e14d2ca41cf21afcaf78a0,DSC_7123.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7123.JPG,51,clip_embedding,90.09,False,2026-08-20T19:43:22+00:00
937a504f1c0040218b4b5eb14b875b99,DSC_7124.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7124.JPG,51,clip_embedding,86.94,False,2026-08-20T19:43:22+00:00
dd3c767493ce4f07a3718e56c74b4b27,DSC_7125.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7125.JPG,51,clip_embedding,88.93,False,2026-08-20T19:43:22+00:00
b9fb761d11564929bfd4cee649c4247a,DSC_7126.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7126.JPG,51,clip_embedding,87.87,False,2026-08-20T19:43:22+00:00
f169ec322e04484ea4e6a76bb8169963,DSC_7127.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7127.JPG,51,clip_embedding,89.61,False,2026-08-20T19:43:22+00:00
d218b29f11b044abba9c2f72160e5bdb,DSC_7128.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7128.JPG,51,clip_embedding,89.4,False,2026-08-20T19:43:22+00:00
aea0687b3b6b4f168c9dcd8b0e42e8a1,DSC_7129.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7129.JPG,51,clip_embedding,91.01,False,2026-08-20T19:43:22+00:00
8a6619b423f44a44a278232508dbb5a8,DSC_7130.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7130.JPG,51,clip_embedding,90.77,False,2026-08-20T19:43:22+00:00
8903e1711aba4483b5b736cce0490830,DSC_7131.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7131.JPG,51,clip_embedding,91.41,False,2026-08-20T19:43:22+00:00
8fd57a99314648a59563aeef0cbe986a,DSC_7132.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7132.JPG,51,clip_embedding,90.05,False,2026-08-20T19:43:22+00:00
62b2596684724d36952d1d3ca99af90e,DSC_7133.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7133.JPG,51,clip_embedding,90.27,False,2026-08-20T19:43:22+00:00
a0cbcf7083b84a518eff9c89bb49488b,DSC_7134.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7134.JPG,51,clip_embedding,88.73,False,2026-08-20T19:43:22+00:00
a03337e4ad7649be917fb04a7520b629,DSC_7142.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7142.JPG,51,clip_embedding,86.11,False,2026-08-20T19:43:22+00:00
76344d673b2642dc8464310ec66cb841,DSC_7143.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7143.JPG,51,clip_embedding,86.09,False,2026-08-20T19:43:22+00:00
d92a92aa456043119e5c58aa54f516c1,DSC_7144.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7144.JPG,51,clip_embedding,82.0,False,2026-08-20T19:43:22+00:00
e1e944f299f842eb9c00bafbe930be71,DSC_7145.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7145.JPG,51,clip_embedding,84.37,False,2026-08-20T19:43:22+00:00
f0c7328d27b44f87b13269618c319935,DSC_7146.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7146.JPG,51,clip_embedding,82.61,False,2026-08-20T19:43:22+00:00
9c99e94b15ec4c20b671b43a14a3da64,DSC_7147.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7147.JPG,51,clip_embedding,83.55,False,2026-08-20T19:43:22+00:00
74bf86142aa8489f8d388934bbeaf97c,DSC_7148.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7148.JPG,51,clip_embedding,83.11,False,2026-08-20T19:43:22+00:00
4dae63ea477048ef8512df5ecfdf1c96,DSC_7149.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7149.JPG,51,clip_embedding,80.8,False,2026-08-20T19:43:22+00:00
486444d454864a36896fb02b61b35ef3,DSC_7150.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7150.JPG,51,clip_embedding,81.11,False,2026-08-20T19:43:22+00:00
ae14e3671b4049969682381070638438,DSC_7151.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7151.JPG,51,clip_embedding,77.96,False,2026-08-20T19:43:22+00:00
5cd948f15571466d8f7366f23bc6ee75,DSC_7155.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7155.JPG,51,clip_embedding,82.64,False,2026-08-20T19:43:22+00:00
92fc19f46d094278acaa3abc4f2f3380,DSC_7156.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7156.JPG,51,clip_embedding,84.1,False,2026-08-20T19:43:22+00:00
3fe2671204d54803a49b14ff84129fae,DSC_7162.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7162.JPG,51,clip_embedding,87.21,False,2026-08-20T19:43:22+00:00
715c75a2349148019be76bdb61002efa,DSC_7163.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7163.JPG,51,clip_embedding,86.24,False,2026-08-20T19:43:22+00:00
7f70c45dff384df8a583b56f3eaf4bc6,DSC_7164.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7164.JPG,51,clip_embedding,83.85,False,2026-08-20T19:43:22+00:00
212f9b0d3f2d4c09b1550e582d1b2eb6,DSC_7165.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7165.JPG,51,clip_embedding,86.6,False,2026-08-20T19:43:22+00:00
0bde7ca1c28646879ceb1585d25fa778,DSC_7166.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7166.JPG,51,clip_embedding,85.06,False,2026-08-20T19:43:22+00:00
a26277d163104bfc8dafe6bc36e26c25,DSC_7167.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7167.JPG,51,clip_embedding,88.62,False,2026-08-20T19:43:22+00:00
4e8a73e25d0e43989b1f6b8a588baaf0,DSC_7168.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7168.JPG,51,clip_embedding,86.7,False,2026-08-20T19:43:22+00:00
25cf7a2a974b42d3beaf10fe023a775c,DSC_7169.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7169.JPG,51,clip_embedding,83.62,False,2026-08-20T19:43:22+00:00
956181e7fe414ce38349d09110c22142,DSC_7170.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7170.JPG,51,clip_embedding,84.56,False,2026-08-20T19:43:22+00:00
5b658c17332f41f190cc7086f4765513,DSC_7171.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7171.JPG,51,clip_embedding,87.79,False,2026-08-20T19:43:22+00:00
bec44cf19b6a43309b6bbd4423ab720e,DSC_7172.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7172.JPG,51,clip_embedding,88.75,False,2026-08-20T19:43:22+00:00
37111a0c6be94ef4ad2296127896e8fa,DSC_7173.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7173.JPG,51,clip_embedding,88.81,False,2026-08-20T19:43:22+00:00
5d86d8482cd94be88b2dbc79bfc0434c,DSC_7174.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7174.JPG,51,clip_embedding,90.57,False,2026-08-20T19:43:22+00:00
b8d77e2077b44af39d9d4802fc5f26a1,DSC_7175.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7175.JPG,51,clip_embedding,91.77,False,2026-08-20T19:43:22+00:00
fad01d30d4414ad59049b8654c7a4622,DSC_7176.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7176.JPG,51,clip_embedding,89.23,False,2026-08-20T19:43:22+00:00
809968f964384278b99ce0408e35b077,DSC_7177.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7177.JPG,51,clip_embedding,89.52,False,2026-08-20T19:43:22+00:00
88efd0a6072a43c08971ffb7a1720928,DSC_7178.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7178.JPG,51,clip_embedding,90.27,False,2026-08-20T19:43:22+00:00
c3a8a26a36854559802236719963c30d,DSC_7179.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7179.JPG,51,clip_embedding,89.72,False,2026-08-20T19:43:22+00:00
f23e79f467dd42d3a376f787b510d7c0,DSC_7180.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7180.JPG,51,clip_embedding,90.39,False,2026-08-20T19:43:22+00:00
8bfac7a5c8684e5ab34636c1ccfb3a72,DSC_7181.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7181.JPG,51,clip_embedding,89.33,False,2026-08-20T19:43:22+00:00
c6fdb83fc9fc4edfbcb2be92c9c96164,DSC_7182.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7182.JPG,51,clip_embedding,86.37,False,2026-08-20T19:43:22+00:00
cf82d2ecd7c9430c855fe2103501995f,DSC_7183.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7183.JPG,51,clip_embedding,87.26,False,2026-08-20T19:43:22+00:00
526f404846974f128a01ce338b4e3636,DSC_7184.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7184.JPG,51,clip_embedding,86.42,False,2026-08-20T19:43:22+00:00
e0f43629bf104dd9bcb6ea0b29f0a252,DSC_7185.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7185.JPG,51,clip_embedding,87.11,False,2026-08-20T19:43:22+00:00
720217e064ef4248882b9c5ef0ea9157,DSC_7186.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7186.JPG,51,clip_embedding,85.04,False,2026-08-20T19:43:22+00:00
e6c86b7a137346a4b197fabef5fc49fe,DSC_7187.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7187.JPG,51,clip_embedding,88.62,False,2026-08-20T19:43:22+00:00
1ccb8fc536894934a6a14e7dec19f01f,DSC_7188.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7188.JPG,51,clip_embedding,90.5,False,2026-08-20T19:43:22+00:00
fb99f51249ed4c2a91fc934bf9c31e3d,DSC_7189.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7189.JPG,51,clip_embedding,87.85,False,2026-08-20T19:43:22+00:00
49cfa1328b5f437da3c67b6a768f1841,DSC_7190.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7190.JPG,51,clip_embedding,87.68,False,2026-08-20T19:43:22+00:00
18b9665165624925a3974c3d94601e50,DSC_7191.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7191.JPG,51,clip_embedding,89.66,False,2026-08-20T19:43:22+00:00
9c7c1c35c8ab45938bc32b57f092481b,DSC_7192.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7192.JPG,51,clip_embedding,85.36,False,2026-08-20T19:43:22+00:00
e01d451d2c564f39a096e3a958b9d394,DSC_7193.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7193.JPG,51,clip_embedding,84.79,False,2026-08-20T19:43:22+00:00
e30a44b9339d49a0bfa6dadb52769a6c,DSC_7194.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7194.JPG,51,clip_embedding,90.84,False,2026-08-20T19:43:22+00:00
eac9038a114c49a385cdded8eeb90150,DSC_7195.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7195.JPG,51,clip_embedding,89.25,False,2026-08-20T19:43:22+00:00
85287288a0ae47318413f16e8acf9360,DSC_7197.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7197.JPG,51,clip_embedding,89.76,False,2026-08-20T19:43:22+00:00
462d4edc548042c58713eb20dc05120d,DSC_7198.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7198.JPG,51,clip_embedding,88.28,False,2026-08-20T19:43:22+00:00
7290dfcdb4514dfbb0f34d91a53ed3cb,DSC_7199.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7199.JPG,51,clip_embedding,88.31,False,2026-08-20T19:43:22+00:00
efe42679a3934b0db2560abb79136d48,DSC_7201.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7201.JPG,51,clip_embedding,86.85,False,2026-08-20T19:43:22+00:00
d593d309fa6a432897936f302ffc5b0e,DSC_7202.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7202.JPG,51,clip_embedding,85.94,False,2026-08-20T19:43:22+00:00
a852b8f36590449d8fe724a01af3b5fd,DSC_7203.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7203.JPG,51,clip_embedding,87.59,False,2026-08-20T19:43:22+00:00
66e047845e9a46e4aebaf16be122db64,DSC_7204.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7204.JPG,51,clip_embedding,85.65,False,2026-08-20T19:43:22+00:00
98e9d0fd832c4ed8a82855461c6253e9,DSC_7205.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7205.JPG,51,clip_embedding,87.38,False,2026-08-20T19:43:22+00:00
f6bec05822b3469995a4561f50bd1e04,DSC_7206.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7206.JPG,51,clip_embedding,87.64,False,2026-08-20T19:43:22+00:00
23c91211be064459bd63153af31f8e9a,DSC_7207.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7207.JPG,51,clip_embedding,88.29,False,2026-08-20T19:43:22+00:00
17fc90513efa4fefb27c2d213d623629,DSC_7208.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7208.JPG,51,clip_embedding,87.28,False,2026-08-20T19:43:22+00:00
c1058ad76a024439bf9c661bdb695448,DSC_7135.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7135.JPG,52,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
7e7684d535a1499abde7f4bd5de7e588,DSC_7136.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7136.JPG,52,clip_embedding,83.7,False,2026-08-20T19:43:22+00:00
6ea36d7ca11746cbaacabf5bc55530e1,DSC_7140.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7140.JPG,52,clip_embedding,93.23,False,2026-08-20T19:43:22+00:00
825929e06bda437c9178cd90aae2a1f8,DSC_7141.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7141.JPG,52,clip_embedding,89.74,False,2026-08-20T19:43:22+00:00
d4e833547bb94100850eac2cb0192acf,DSC_7159.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7159.JPG,53,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
97613f78efb946af9da80165b41ba2e3,DSC_7160.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_A_external/DSC_7160.JPG,53,clip_embedding,94.73,False,2026-08-20T19:43:22+00:00
1d683621130641c4a6b42a694d0797e5,DSC_0056.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_E_external/Main Hut/DSC_0056.JPG,54,clip_embedding,100.0,True,2026-08-20T19:43:22+00:00
7a0dacb65d6045179f83daa58e0c2074,DSC_0058.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_E_external/Main Hut/DSC_0058.JPG,54,clip_embedding,92.06,False,2026-08-20T19:43:22+00:00
1752353d4a584e1095b04f83c7d20e70,DSC_0061.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_E_external/Main Hut/DSC_0061.JPG,54,clip_embedding,92.43,False,2026-08-20T19:43:22+00:00
a00182cdd14c4b099853b72a677f1cc1,DSC_0063.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_E_external/Main Hut/DSC_0063.JPG,54,clip_embedding,90.03,False,2026-08-20T19:43:22+00:00
b5508c5d997c4cc19c0a343ddaa29300,DSC_0065.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_E_external/Main Hut/DSC_0065.JPG,54,clip_embedding,88.01,False,2026-08-20T19:43:22+00:00
a33d4f4af2de4019b5d2d052b63d5b5d,DSC_0067.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_E_external/Main Hut/DSC_0067.JPG,54,clip_embedding,90.7,False,2026-08-20T19:43:22+00:00
89d5797e822448639395fa0b111f2c62,DSC_0069.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_E_external/Main Hut/DSC_0069.JPG,54,clip_embedding,90.37,False,2026-08-20T19:43:22+00:00
1c9acd379dee464cb832fa5588f6bd66,DSC_0071.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_E_external/Main Hut/DSC_0071.JPG,54,clip_embedding,91.97,False,2026-08-20T19:43:22+00:00
ea9bf1ddf4fc4596ae450573f6a86768,DSC_0073.JPG,UK Antarctic Heritage Trust Data/SfM/SfM_E_external/Main Hut/DSC_0073.JPG,54,clip_embedding,88.32,False,2026-08-20T19:43:22+00:00
